"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","1","authentication API","generate link","","","","generate link 1",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","","","","","sign in with phone",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
"skipped","Mon Aug 15 07:54:59 GMT 2022","Mon Aug 15 07:54:59 GMT 2022","0","authentication","","","","","update user",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","0","realtime","","","","","remove all subscriptions",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","","","","","sign in with email",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 0",""
"skipped","Mon Aug 15 07:54:59 GMT 2022","Mon Aug 15 07:54:59 GMT 2022","1","authentication","","","","","set session",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","16","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 3",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","2","storage","","","","","create public bucket",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","0","realtime","","","","","get subscriptions",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","1","realtime","","","","","no event updates until subscribe",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","1","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 2",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 0",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","","","","","list users",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","1","realtime","","","","","unsubscribe from table",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","1","authentication API","","","","","set auth cookie",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","14","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 0",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","","","","","send invite link",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","1","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 1",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","1","authentication API","","","","","create user can login",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 1",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","2","authentication API","","","","","create user",""
"skipped","Mon Aug 15 07:55:03 GMT 2022","Mon Aug 15 07:55:03 GMT 2022","1","functions","","","","","set auth",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","","","","","update user",""
"failed","Mon Aug 15 07:54:59 GMT 2022","Mon Aug 15 07:54:59 GMT 2022","224","authentication","","","","","get user","When user is signed in then he should be able to get his info and metadata"
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","","","","","create user with anon key",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","1","authentication API","","","","","list users with anon key",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 1",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","11","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 2",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","","","","","get user by cookie",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","","","","","refresh session",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 2",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","generate link","","","","generate link 0",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","0","realtime","","","","","subscribe from 2 clients",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 1",""
"passed","Mon Aug 15 07:54:58 GMT 2022","Mon Aug 15 07:54:59 GMT 2022","474","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"failed","Mon Aug 15 07:54:59 GMT 2022","Mon Aug 15 07:54:59 GMT 2022","211","authentication","","","","","existing users","When user is already signed up then he should be able to log in"
"passed","Mon Aug 15 07:54:59 GMT 2022","Mon Aug 15 07:54:59 GMT 2022","155","authentication","","","","","new users by phone","When user sign up with phone then he should be logged in"
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","1","realtime","subscribe on table","","","","subscribe on table 0",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","","","","","delete user with anon key",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","3","realtime","multiple subscriptions","","","","multiple subscriptions 2",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","","","","","send reset password",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 3",""
"skipped","Mon Aug 15 07:55:02 GMT 2022","Mon Aug 15 07:55:02 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 2",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","","","","","delete user",""
"skipped","Mon Aug 15 07:54:59 GMT 2022","Mon Aug 15 07:54:59 GMT 2022","0","authentication","","","","","on auth state changed",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","get url for provider","","","","get url for provider 2",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","get url for provider","","","","get url for provider 1",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","","","","","send magic link",""
"skipped","Mon Aug 15 07:55:00 GMT 2022","Mon Aug 15 07:55:00 GMT 2022","0","authentication API","","","","","sign up with phone",""
