"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Jun 25 21:35:07 GMT 2022","Sat Jun 25 21:35:07 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 2",""
"skipped","Sat Jun 25 21:35:07 GMT 2022","Sat Jun 25 21:35:07 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 0",""
"skipped","Sat Jun 25 21:35:09 GMT 2022","Sat Jun 25 21:35:09 GMT 2022","2","storage","","","","","create public bucket",""
"skipped","Sat Jun 25 21:35:07 GMT 2022","Sat Jun 25 21:35:07 GMT 2022","1","realtime","","","","","remove all subscriptions",""
"skipped","Sat Jun 25 21:35:05 GMT 2022","Sat Jun 25 21:35:05 GMT 2022","0","authentication","","","","","set session",""
"skipped","Sat Jun 25 21:35:07 GMT 2022","Sat Jun 25 21:35:07 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 2",""
"skipped","Sat Jun 25 21:35:07 GMT 2022","Sat Jun 25 21:35:07 GMT 2022","0","realtime","","","","","remove one subscription",""
"skipped","Sat Jun 25 21:35:06 GMT 2022","Sat Jun 25 21:35:06 GMT 2022","2","authentication API","","","","","create user",""
"skipped","Sat Jun 25 21:35:06 GMT 2022","Sat Jun 25 21:35:06 GMT 2022","0","authentication API","get url for provider","","","","get url for provider 2",""
"passed","Sat Jun 25 21:35:04 GMT 2022","Sat Jun 25 21:35:04 GMT 2022","317","authentication","","","","","new users","When user sign up then he should not be logged in until he confirms his email"
"skipped","Sat Jun 25 21:35:06 GMT 2022","Sat Jun 25 21:35:06 GMT 2022","0","authentication API","generate link","","","","generate link 2",""
"skipped","Sat Jun 25 21:35:06 GMT 2022","Sat Jun 25 21:35:06 GMT 2022","0","authentication API","generate link","","","","generate link 1",""
"skipped","Sat Jun 25 21:35:06 GMT 2022","Sat Jun 25 21:35:06 GMT 2022","0","authentication API","","","","","refresh session",""
"skipped","Sat Jun 25 21:35:07 GMT 2022","Sat Jun 25 21:35:07 GMT 2022","3","realtime","","","","","realtime connect",""
