"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 13 04:36:32 GMT 2022","Thu Oct 13 04:36:32 GMT 2022","405","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"passed","Thu Oct 13 04:36:29 GMT 2022","Thu Oct 13 04:36:29 GMT 2022","84","storage","","","","","delete bucket","get bucket should return bucket info"
"passed","Thu Oct 13 04:36:29 GMT 2022","Thu Oct 13 04:36:29 GMT 2022","59","storage","","","","","get bucket","get bucket should return bucket info"
"skipped","Thu Oct 13 04:36:41 GMT 2022","Thu Oct 13 04:36:41 GMT 2022","2","functions","","","","","set auth",""
"passed","Thu Oct 13 04:36:29 GMT 2022","Thu Oct 13 04:36:29 GMT 2022","111","storage","","","","","list buckets as admin","list buckets should return all buckets"
"passed","Thu Oct 13 04:36:40 GMT 2022","Thu Oct 13 04:36:40 GMT 2022","244","postgrest","","","","","insert row","User can insert profile for himself according to RLS to profiles table"
"passed","Thu Oct 13 04:36:36 GMT 2022","Thu Oct 13 04:36:36 GMT 2022","211","auth_admin","","","","","list users with anon key should fail","When you try to list user with anon key then you should get error"
"passed","Thu Oct 13 04:36:29 GMT 2022","Thu Oct 13 04:36:29 GMT 2022","86","storage","update bucket","","","","update bucket 0","update bucket should change bucket both public->private and back"
"passed","Thu Oct 13 04:36:34 GMT 2022","Thu Oct 13 04:36:34 GMT 2022","333","authentication","","","","","on auth state changed should return events","When user subscribes on auth changes then user has to receive auth updates"
"skipped","Thu Oct 13 04:36:30 GMT 2022","Thu Oct 13 04:36:30 GMT 2022","0","storage","","","","","[skip-local] copy file in bucket",""
"passed","Thu Oct 13 04:36:40 GMT 2022","Thu Oct 13 04:36:40 GMT 2022","239","postgrest","","","","","select row","User can select his profile from profiles table"
"passed","Thu Oct 13 04:36:40 GMT 2022","Thu Oct 13 04:36:41 GMT 2022","240","postgrest","","","","","delete row","User can delete his profile in profiles table"
"passed","Thu Oct 13 04:36:37 GMT 2022","Thu Oct 13 04:36:37 GMT 2022","143","auth_admin","","","","","delete user should work","When you delete user then this user has to be removed"
"passed","Thu Oct 13 04:36:32 GMT 2022","Thu Oct 13 04:36:33 GMT 2022","310","authentication","","","","","sing up new user and sign in","When user sign up then he should not be logged in until he confirms his email"
"skipped","Thu Oct 13 04:36:36 GMT 2022","Thu Oct 13 04:36:36 GMT 2022","0","auth_admin","get url for provider","","","","get url for provider 1",""
"passed","Thu Oct 13 04:36:33 GMT 2022","Thu Oct 13 04:36:33 GMT 2022","236","authentication","","","","","existing users should be able to login","When user is already signed up then he should be able to log in"
"passed","Thu Oct 13 04:36:30 GMT 2022","Thu Oct 13 04:36:30 GMT 2022","80","storage","","","","","get public link to private file","get public link to file in the private bucket"
