"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Apr 27 03:04:17 GMT 2022","Wed Apr 27 03:04:17 GMT 2022","0","authentication API","","","","","update user",""
"skipped","Wed Apr 27 03:04:17 GMT 2022","Wed Apr 27 03:04:17 GMT 2022","0","authentication API","","","","","create user with anon key",""
"skipped","Wed Apr 27 03:04:18 GMT 2022","Wed Apr 27 03:04:18 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 2",""
"skipped","Wed Apr 27 03:04:18 GMT 2022","Wed Apr 27 03:04:18 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 1",""
"skipped","Wed Apr 27 03:04:17 GMT 2022","Wed Apr 27 03:04:17 GMT 2022","0","authentication API","","","","","sign up with phone",""
"skipped","Wed Apr 27 03:04:17 GMT 2022","Wed Apr 27 03:04:17 GMT 2022","0","authentication API","get url for provider","","","","get url for provider 1",""
"skipped","Wed Apr 27 03:04:18 GMT 2022","Wed Apr 27 03:04:18 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 1",""
"skipped","Wed Apr 27 03:04:17 GMT 2022","Wed Apr 27 03:04:17 GMT 2022","0","authentication API","","","","","sign up with email",""
"skipped","Wed Apr 27 03:04:17 GMT 2022","Wed Apr 27 03:04:17 GMT 2022","1","authentication API","","","","","send reset password",""
"skipped","Wed Apr 27 03:04:16 GMT 2022","Wed Apr 27 03:04:16 GMT 2022","8","authentication","","","","","on auth state changed",""
"skipped","Wed Apr 27 03:04:17 GMT 2022","Wed Apr 27 03:04:17 GMT 2022","0","authentication API","","","","","create user can login",""
"skipped","Wed Apr 27 03:04:18 GMT 2022","Wed Apr 27 03:04:18 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
"skipped","Wed Apr 27 03:04:18 GMT 2022","Wed Apr 27 03:04:18 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 2",""
"skipped","Wed Apr 27 03:04:16 GMT 2022","Wed Apr 27 03:04:16 GMT 2022","0","authentication","","","","","set session",""
