"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
"passed","Wed Jun 01 17:29:49 GMT 2022","Wed Jun 01 17:29:49 GMT 2022","274","authentication","","","","","new users","When user sign up then he should not be logged in until he confirms his email"
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","realtime","","","","","unsubscribe from table",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","realtime","","","","","no event updates until subscribe",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","authentication API","","","","","send magic link",""
"skipped","Wed Jun 01 17:29:50 GMT 2022","Wed Jun 01 17:29:50 GMT 2022","0","authentication","","","","","update user",""
"passed","Wed Jun 01 17:29:49 GMT 2022","Wed Jun 01 17:29:49 GMT 2022","196","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 3",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","1","realtime","subscribe on table","","","","subscribe on table 2",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 0",""
"skipped","Wed Jun 01 17:29:50 GMT 2022","Wed Jun 01 17:29:50 GMT 2022","0","authentication","","","","","refresh session",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","authentication API","generate link","","","","generate link 0",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","realtime","","","","","subscribe from 2 clients",""
"skipped","Wed Jun 01 17:29:50 GMT 2022","Wed Jun 01 17:29:50 GMT 2022","0","authentication","","","","","set auth",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","authentication API","","","","","send invite link",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","authentication API","","","","","sign out",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","authentication API","","","","","delete user with anon key",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","authentication API","","","","","update user",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","1","realtime","","","","","get subscriptions",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","1","authentication API","","","","","send reset password",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","1","authentication API","","","","","get user",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","1","authentication API","","","","","create user can login",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","authentication API","","","","","sign up with email",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 2",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","authentication API","","","","","sign in with phone",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","realtime","","","","","remove one subscription",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 2",""
"skipped","Wed Jun 01 17:29:50 GMT 2022","Wed Jun 01 17:29:50 GMT 2022","1","authentication","","","","","set session",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","1","realtime","","","","","realtime connect",""
"skipped","Wed Jun 01 17:29:51 GMT 2022","Wed Jun 01 17:29:51 GMT 2022","1","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 0",""
