"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 04 01:39:20 GMT 2022","Wed May 04 01:39:20 GMT 2022","123","authentication","","","","","new users by phone","When user sign up with phone then he should be logged in"
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","5","authentication API","","","","","update user",""
"skipped","Wed May 04 01:39:24 GMT 2022","Wed May 04 01:39:24 GMT 2022","1","functions","","","","","set auth",""
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","0","authentication API","get url for provider","","","","get url for provider 2",""
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","0","authentication API","","","","","list users",""
"skipped","Wed May 04 01:39:21 GMT 2022","Wed May 04 01:39:21 GMT 2022","0","authentication","","","","","set session",""
"skipped","Wed May 04 01:39:23 GMT 2022","Wed May 04 01:39:23 GMT 2022","0","storage","","","","","create private bucket",""
"skipped","Wed May 04 01:39:23 GMT 2022","Wed May 04 01:39:23 GMT 2022","1","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 0",""
"passed","Wed May 04 01:39:20 GMT 2022","Wed May 04 01:39:20 GMT 2022","458","authentication","","","","","new users","When user sign up then he should not be logged in until he confirms his email"
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","0","authentication API","","","","","delete user",""
"skipped","Wed May 04 01:39:23 GMT 2022","Wed May 04 01:39:23 GMT 2022","0","realtime","","","","","subscribe from 2 clients",""
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","0","authentication API","generate link","","","","generate link 0",""
"skipped","Wed May 04 01:39:23 GMT 2022","Wed May 04 01:39:23 GMT 2022","0","realtime","","","","","unsubscribe from table",""
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","0","authentication API","","","","","set auth cookie",""
"passed","Wed May 04 01:39:20 GMT 2022","Wed May 04 01:39:21 GMT 2022","206","authentication","","","","","get user","When user is signed in then he should be able to get his info and metadata"
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","5","authentication API","","","","","send invite link",""
"skipped","Wed May 04 01:39:23 GMT 2022","Wed May 04 01:39:23 GMT 2022","0","realtime","","","","","no event updates until subscribe",""
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","0","authentication API","","","","","create user can login",""
"skipped","Wed May 04 01:39:23 GMT 2022","Wed May 04 01:39:23 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 2",""
"skipped","Wed May 04 01:39:23 GMT 2022","Wed May 04 01:39:23 GMT 2022","1","realtime","multiple subscriptions","","","","multiple subscriptions 0",""
"skipped","Wed May 04 01:39:23 GMT 2022","Wed May 04 01:39:23 GMT 2022","1","storage","","","","","create public bucket",""
"skipped","Wed May 04 01:39:23 GMT 2022","Wed May 04 01:39:23 GMT 2022","1","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 0",""
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","0","authentication API","","","","","refresh session",""
"skipped","Wed May 04 01:39:23 GMT 2022","Wed May 04 01:39:23 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
"skipped","Wed May 04 01:39:23 GMT 2022","Wed May 04 01:39:23 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 0",""
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","1","authentication API","","","","","create user with anon key",""
"passed","Wed May 04 01:39:19 GMT 2022","Wed May 04 01:39:20 GMT 2022","255","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"skipped","Wed May 04 01:39:23 GMT 2022","Wed May 04 01:39:23 GMT 2022","1","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
"skipped","Wed May 04 01:39:25 GMT 2022","Wed May 04 01:39:25 GMT 2022","1","rpc","","","","","call rpc",""
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","0","authentication API","","","","","send reset password",""
"skipped","Wed May 04 01:39:21 GMT 2022","Wed May 04 01:39:21 GMT 2022","0","authentication","","","","","on auth state changed",""
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","0","authentication API","get url for provider","","","","get url for provider 0",""
"skipped","Wed May 04 01:39:21 GMT 2022","Wed May 04 01:39:21 GMT 2022","1","authentication","","","","","set auth",""
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","1","authentication API","","","","","sign out",""
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","1","authentication API","","","","","send magic link",""
"skipped","Wed May 04 01:39:23 GMT 2022","Wed May 04 01:39:23 GMT 2022","2","realtime","","","","","realtime connect",""
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","1","authentication API","generate link","","","","generate link 2",""
"skipped","Wed May 04 01:39:23 GMT 2022","Wed May 04 01:39:23 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 3",""
"skipped","Wed May 04 01:39:22 GMT 2022","Wed May 04 01:39:22 GMT 2022","0","authentication API","","","","","sign in with email",""
